"sale_price","sale_date","address","beds","full_baths","half_baths","sqft","acres","lat","long"
655000,2021-06-21,"2075 MERSHON DR, Ann Arbor, MI 48103",4,1,2,2855,0.294,42.255479496136,-83.766363231277
655250,2021-06-21,"2460 ADARE RD, Ann Arbor, MI 48104",4,2,1,2308,0.318,42.261844230551,-83.712609207456
176086,2021-06-21,"2546 PITTSFIELD BLV, Ann Arbor, MI 48104",2,1,0,699,NA,42.250269900307,-83.692550760259
315000,2021-06-21,"3023 ASPEN LN, Ann Arbor, MI 48108",3,2,1,1936,NA,42.243709863105,-83.699830413676
232000,2021-06-21,"1450 MARLBOROUGH DR, Ann Arbor, MI 48104",3,1,0,1064,0.185,42.252130489754,-83.727187719041
350000,2021-06-21,"2535 MEADE CT, ANN ARBOR, MI 48105",3,1,1,1420,NA,42.309976157992,-83.710149707654
204000,2021-06-21,"2170 HEMLOCK DR, Ann Arbor, MI 48108",3,1,0,864,0.187,42.235344029968,-83.710477318313
599900,2021-06-21,"2254 WOODHAVEN CT, ANN ARBOR, MI 48105",3,3,1,2776,0.262,42.320859981017,-83.725927118831
NA,2021-06-21,"542 GLENDALE CIR, Ann Arbor, MI 48103",2,2,1,1578,0.15,42.276728871598,-83.770588758864
NA,2021-06-19,"3335 BURBANK DR, ANN ARBOR, MI 48105",3,1,2,1430,NA,42.313376278956,-83.691157837837
NA,2021-06-19,"1315 BEECHWOOD DR, ANN ARBOR, MI 48103",4,3,0,2596,0.324,42.295033213335,-83.755375209572
NA,2021-06-19,"1315 BEECHWOOD DR, ANN ARBOR, MI 48103",4,3,0,2596,0.324,42.295033213335,-83.755375209572
1,2021-06-18,"204 CHAPIN ST, Ann Arbor, MI 48103",2,2,0,1494,0.183,42.282809532436,-83.753338697922
589000,2021-06-18,"1302 GRANGER AV, Ann Arbor, MI 48104",3,2,1,1444,0.069,42.264331274614,-83.733178398876
380000,2021-06-18,"591 GLENDALE CIR, Ann Arbor, MI 48103",2,1,1,1148,NA,42.277903303446,-83.769304457126
489000,2021-06-18,"1402 EDGEWOOD AV, Ann Arbor, MI 48103",3,2,1,1243,0.11,42.264775734553,-83.754665534661
258000,2021-06-18,"744 PENINSULA CT, ANN ARBOR, MI 48105",2,1,1,1152,NA,42.282869275351,-83.699380995954
339900,2021-06-18,"899 GREENHILLS DR, ANN ARBOR, MI 48105",2,1,1,1537,NA,NA,NA
390000,2021-06-18,"2954 PHILADELPHIA DR, ANN ARBOR, MI 48103",2,3,0,1579,0.133,42.274661014521,-83.787285092924
389900,2021-06-18,"1820 ALHAMBRA DR, Ann Arbor, MI 48103",3,1,0,1131,0.22,42.265141186551,-83.770006469986
480000,2021-06-18,"805 IVYDALE AV, Ann Arbor, MI 48103",3,2,1,1403,0.209,42.271548569093,-83.771762499724
576225,2021-06-18,"3560 LARCHMONT DR, ANN ARBOR, MI 48105",4,1,2,2568,0.282,42.293179295882,-83.691285639352
490551,2021-06-18,"2742 S SPURWAY DR, ANN ARBOR, MI 48105",0,1,0,1950,NA,42.315487631056,-83.709597200361
257000,2021-06-18,"3458 BURBANK DR, ANN ARBOR, MI 48105",3,1,2,1280,NA,42.316215471921,-83.690571242962
385000,2021-06-18,"171 KINGSBROOK AV, Ann Arbor, MI 48103",2,2,1,1730,NA,42.249000319628,-83.75138929054
440000,2021-06-18,"2419 TAMARACK CT, ANN ARBOR, MI 48105",3,1,2,1916,0.264,42.316344222879,-83.716611838629
NA,2021-06-17,"2060 TIBBITTS CT, Ann Arbor, MI 48105",4,1,2,2664,0.23,42.304011027252,-83.732107445968
230000,2021-06-17,"785 SKYNOB DR, ANN ARBOR, MI 48105",2,1,1,1260,NA,42.285646826086,-83.695587774462
NA,2021-06-17,"2608 TRAVER BLVD, ANN ARBOR, MI 48105",3,1,2,1500,NA,42.311514388016,-83.709237774652
355000,2021-06-17,"2608 LOOKOUT CIR, Ann Arbor, MI 48104",3,1,1,1512,0.184,42.249625685501,-83.700702728573
399900,2021-06-17,"2522 ESCH AV, Ann Arbor, MI 48104",3,1,1,1934,0.187,42.251241198374,-83.728407081927
535000,2021-06-17,"450 S FIFTH AV, Ann Arbor, MI 48104",2,2,0,1291,0.099,42.276188703886,-83.746348174702
446000,2021-06-17,"2996 MONTANA WAY, ANN ARBOR, MI 48105",3,3,0,1681,NA,42.312902896501,-83.735475887531
1,2021-06-16,"1050 WALL ST UNIT 9A, ANN ARBOR, MI 48105",3,2,0,1495,NA,42.287443173066,-83.733533379527
1100000,2021-06-16,"315 ORCHARD HILLS DR, ANN ARBOR, MI 48104",3,2,1,2362,0.42,42.276459756154,-83.714660809379
1,2021-06-16,"3133 FAWNMEADOW CT, ANN ARBOR, MI 48105",5,1,2,2468,0.319,42.319765375807,-83.715412267517
333000,2021-06-16,"1419 ROSEWOOD ST, Ann Arbor, MI 48104",2,1,0,1324,0.161,42.255616896508,-83.728545908389
935000,2021-06-16,"452 THIRD ST, Ann Arbor, MI 48103",3,3,0,2228,0.273,42.276937591072,-83.753622824935
315000,2021-06-16,"2229 PONTIAC TRL, ANN ARBOR, MI 48105",3,1,0,988,0.175,42.305071751359,-83.735048939322
NA,2021-06-16,"3093 OVERRIDGE DR, Ann Arbor, MI 48104",0,2,1,2902,0.488,42.263464165534,-83.697267473571
447000,2021-06-16,"133 FAIRVIEW DR, Ann Arbor, MI 48103",3,2,0,1355,0.153,42.282875691135,-83.775082743677
507406,2021-06-16,"2746 S SPURWAY DR, ANN ARBOR, MI 48105",0,1,0,1866,NA,42.315505090145,-83.709663295458
250000,2021-06-16,"3061 DEXTER RD, ANN ARBOR, MI 48103",3,1,0,1078,0.22,42.288786551776,-83.78982622298
555000,2021-06-16,"3610 CHARTER PL, ANN ARBOR, MI 48105",4,1,2,2202,0.231,42.288581439642,-83.689855331582
10,2021-06-16,"2887 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1623,NA,42.319831155858,-83.702327392602
1,2021-06-16,"508 S ASHLEY ST, Ann Arbor, MI 48103",2,1,0,910,0.068,42.276002885154,-83.750084122243
7e+05,2021-06-15,"3411 GEDDES RD, ANN ARBOR, MI 48105",0,0,0,NA,1.051,42.276766162888,-83.691377305384
NA,2021-06-15,"311 MASON AVE, ANN ARBOR, MI 48103",3,1,0,1036,0.226,42.278677713021,-83.789211946821
603000,2021-06-15,"1235 GLEN LEVEN RD, Ann Arbor, MI 48103",3,1,2,2803,0.207,42.260175395932,-83.761934145798
100,2021-06-15,"3282 HAYSTER DR, ANN ARBOR, MI 48105",4,2,1,2413,NA,42.320063140912,-83.709388996223
185000,2021-06-15,"250 BRIARCREST DR 132, Ann Arbor, MI 48104",0,2,0,983,NA,42.246688029835,-83.746829166665
1500000,2021-06-15,"1225 FAIR OAKS PKY, Ann Arbor, MI 48104",3,2,2,4015,0.837,42.26621860498,-83.724322760115
270000,2021-06-15,"801 STARWICK DR, ANN ARBOR, MI 48105",3,1,0,960,0.154,42.301311193667,-83.735401646008
572705,2021-06-15,"2816 DILLON DR, ANN ARBOR, MI 48105",0,1,0,1378,NA,42.311017097008,-83.740564501335
372000,2021-06-15,"3424 PLATT RD, Ann Arbor, MI 48108",5,2,1,3314,0.267,42.23947888305,-83.700089591467
438000,2021-06-15,"2917 WARD CT, Ann Arbor, MI 48108",0,1,2,2332,0.191,42.243087500614,-83.720970564414
100,2021-06-15,"2996 DEVONSHIRE RD, Ann Arbor, MI 48104",0,1,1,2446,0.639,42.273088243377,-83.700898571902
985000,2021-06-15,"2996 DEVONSHIRE RD, Ann Arbor, MI 48104",0,1,1,2446,0.639,42.273088243377,-83.700898571902
625000,2021-06-15,"2115 CRESTLAND DR, Ann Arbor, MI 48104",3,3,0,2798,0.273,42.255630508576,-83.718642978347
423500,2021-06-15,"1715 DUNMORE RD, Ann Arbor, MI 48103",3,2,0,1092,0.19,42.258333551972,-83.768120654156
NA,2021-06-14,"3042 BOLGOS CIR, ANN ARBOR, MI 48105",3,1,2,1280,NA,42.312229730202,-83.691193786104
NA,2021-06-14,"2210 AVALON PL, Ann Arbor, MI 48104",4,3,0,2058,0.238,42.272430573485,-83.715534890992
510000,2021-06-14,"115 CREST AV, Ann Arbor, MI 48103",2,1,1,1329,0.108,42.281719049436,-83.763148578503
660000,2021-06-14,"3056 N SPURWAY DR, ANN ARBOR, MI 48105",3,2,1,2403,NA,42.319949530125,-83.709930316745
1,2021-06-14,"2220 PAGE AV, Ann Arbor, MI 48104",3,2,0,1890,0.333,42.25517730761,-83.729046812026
1500000,2021-06-14,"2519 LONDONDERRY RD, Ann Arbor, MI 48104",4,4,1,3820,0.4,42.262696103481,-83.71185973829
784500,2021-06-14,"2210 AVALON PL, Ann Arbor, MI 48104",4,3,0,2058,0.238,42.272430573485,-83.715534890992
391000,2021-06-14,"1476 MARIAN AV, Ann Arbor, MI 48103",3,1,1,1134,0.165,42.262865643475,-83.7628047556
340000,2021-06-14,"1174 KAY PKY, Ann Arbor, MI 48103",3,2,0,1248,0.162,42.267318639527,-83.767666280372
325500,2021-06-14,"1622 MILLER AVE, ANN ARBOR, MI 48103",3,1,0,960,0.215,42.289978239961,-83.768290302475
455000,2021-06-14,"505 E HURON ST 203, Ann Arbor, MI 48104",2,2,0,1195,NA,42.281300571757,-83.742817921657
454000,2021-06-14,"2516 W LIBERTY ST, ANN ARBOR, MI 48103",0,2,1,1886,NA,42.273783974479,-83.778838500338
NA,2021-06-13,"1801 ARBORVIEW BLV, Ann Arbor, MI 48103",2,1,0,756,0.149,42.286001292662,-83.769978546161
150000,2021-06-11,"2930 DEXTER RD, ANN ARBOR, MI 48103",0,0,0,NA,0.201,42.28836663204,-83.788325934656
NA,2021-06-11,"2542 BELLWOOD AV, Ann Arbor, MI 48104",3,1,1,1525,0.212,42.250572291674,-83.696467365012
369000,2021-06-11,"2210 STEEPLECHASE DR, Ann Arbor, MI 48103",3,1,1,1540,0.241,42.253152401309,-83.771349761531
647500,2021-06-11,"505 E HURON ST 504, Ann Arbor, MI 48104",2,2,0,1373,NA,42.281300571757,-83.742817921657
445000,2021-06-11,"1466 WOODLAND DR, Ann Arbor, MI 48103",3,1,0,1126,0.165,42.262746640439,-83.760588874937
513000,2021-06-11,"2772 COLONY RD, Ann Arbor, MI 48104",0,2,1,1986,0.289,42.247785486285,-83.714409375186
NA,2021-06-11,"2011 WASHTENAW AV, Ann Arbor, MI 48104",0,0,0,NA,0.51,42.26740034522,-83.721521943887
2300000,2021-06-11,"2011 WASHTENAW AV, Ann Arbor, MI 48104",0,0,0,NA,0.51,42.26740034522,-83.721521943887
2300000,2021-06-11,"2010 DEVONSHIRE RD, Ann Arbor, MI 48104",4,4,2,4486,1.129,42.26737008963,-83.721335879647
1900000,2021-06-11,"4 FAIR OAKS PKY, Ann Arbor, MI 48104",5,3,2,4331,0.565,NA,NA
404440,2021-06-11,"1511 NORTHWOOD ST, Ann Arbor, MI 48103",4,1,2,1575,0.233,42.270808527051,-83.766067951011
433000,2021-06-11,"2115 FAIR ST, Ann Arbor, MI 48103",3,1,1,1582,0.137,42.278079212593,-83.775187192635
NA,2021-06-11,"2829 PITTSFIELD BLV, Ann Arbor, MI 48104",2,1,0,695,NA,42.247084551834,-83.6922750684
NA,2021-06-11,"2829 PITTSFIELD BLV, Ann Arbor, MI 48104",2,1,0,695,NA,42.247084551834,-83.6922750684
579000,2021-06-11,"825 HEWETT DR, Ann Arbor, MI 48103",3,1,0,1564,0.209,42.270977963103,-83.762326778646
10,2021-06-11,"2887 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1623,NA,42.319831155858,-83.702327392602
385200,2021-06-11,"2823 PEBBLE CREEK RD, Ann Arbor, MI 48108",0,1,1,1712,0.211,42.239888245911,-83.72365940306
465000,2021-06-11,"117 W SUMMIT ST, ANN ARBOR, MI 48103",4,2,0,1232,0.094,42.288480553323,-83.747670510224
317700,2021-06-11,"2352 YOST BLV, Ann Arbor, MI 48104",3,1,0,1048,0.16,42.252963620413,-83.688811479559
215000,2021-06-11,"3344 BURBANK DR, ANN ARBOR, MI 48105",2,1,2,1280,NA,42.314013869896,-83.690527585838
360000,2021-06-11,"3244 MONUMENT DR, Ann Arbor, MI 48108",3,2,1,1620,0.115,42.236527431295,-83.688462563281
325000,2021-06-11,"2990 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1623,NA,42.319845683748,-83.701951436241
NA,2021-06-10,"2709 RADCLIFFE AV, Ann Arbor, MI 48104",3,1,1,1032,0.203,42.248883849279,-83.703976691659
100,2021-06-10,"2702 CRANBROOK RD, Ann Arbor, MI 48104",3,1,0,1032,0.215,42.248382877343,-83.705780579771
NA,2021-06-10,"2828 DEXTER RD, ANN ARBOR, MI 48103",3,1,1,1040,0.33,42.287930014987,-83.787101072587
NA,2021-06-10,"602 OSWEGO ST, ANN ARBOR, MI 48104",4,1,2,1825,0.189,42.274099636159,-83.723424861048
375000,2021-06-10,"2200 CHURCHILL DR, Ann Arbor, MI 48103",0,1,1,1692,0.296,42.253176840363,-83.769957956894
399000,2021-06-10,"202 CHAPIN ST, Ann Arbor, MI 48103",2,1,0,810,0.152,42.282786950572,-83.753350378197
830000,2021-06-10,"111 N ASHLEY ST 707, Ann Arbor, MI 48104",2,2,0,1440,NA,42.281602388649,-83.749800959762
841500,2021-06-10,"411 LENAWEE DR, ANN ARBOR, MI 48104",4,3,1,3563,0.259,42.275760719968,-83.718079087123
NA,2021-06-10,"415 HIGH ST, ANN ARBOR, MI 48104",4,2,0,2490,0.178,42.286603471345,-83.743271225413
NA,2021-06-10,"3000 GLAZIER WAY #330, ANN ARBOR, MI 48105",2,2,0,2390,NA,42.28785466625,-83.701656074194
380000,2021-06-09,"3235 DUNWOODIE RD, ANN ARBOR, MI 48105",4,2,1,1860,0.143,42.320834182205,-83.697566379557
295000,2021-06-09,"510 SNYDER AV, Ann Arbor, MI 48103",3,1,0,968,0.152,42.264943142782,-83.752883478911
NA,2021-06-09,"2954 SIGNATURE BLV, Ann Arbor, MI 48103",2,2,0,1412,NA,42.242416817727,-83.753354653636
NA,2021-06-09,"706 LEONA DR, ANN ARBOR, MI 48103",3,2,0,1400,0.165,42.287637764324,-83.775966016397
NA,2021-06-09,"1920 NORWAY RD, Ann Arbor, MI 48104",3,3,0,2297,0.228,42.267663293373,-83.723654587724
NA,2021-06-09,"1920 NORWAY RD, Ann Arbor, MI 48104",3,3,0,2297,0.228,42.267663293373,-83.723654587724
NA,2021-06-09,"2911 CHESTERFIELD DR, Ann Arbor, MI 48104",3,1,0,1040,0.37,42.246027249441,-83.704833647992
NA,2021-06-09,"1315 BEECHWOOD DR, ANN ARBOR, MI 48103",4,3,0,2596,0.324,42.295033213335,-83.755375209572
139900,2021-06-09,"1235 S MAPLE RD 202, Ann Arbor, MI 48103",1,1,0,927,NA,42.267163652203,-83.779767784268
485000,2021-06-09,"1917 SUNRISE ST, ANN ARBOR, MI 48103",3,2,1,1474,0.19,42.288601574208,-83.772718875725
185000,2021-06-09,"2728 CUMBERLAND AV, Ann Arbor, MI 48104",3,1,0,990,0.176,42.250524177016,-83.7053674693
NA,2021-06-08,"3572 BURBANK DR, ANN ARBOR, MI 48105",2,1,2,1280,NA,42.317370783863,-83.691115579154
1,2021-06-08,"2841 PEBBLE CREEK RD, Ann Arbor, MI 48108",3,1,1,1332,0.258,42.240329409839,-83.723686836635
NA,2021-06-08,"3670 CHARTER PL, ANN ARBOR, MI 48105",4,1,2,2630,0.236,42.288599817891,-83.689055876093
1,2021-06-08,"1211 ARELLA BLV, Ann Arbor, MI 48103",3,1,1,1104,0.163,42.267075082862,-83.766212387852
NA,2021-06-08,"5 HAVERHILL CT, ANN ARBOR, MI 48105",3,2,0,1628,NA,42.315319512967,-83.706573492011
340000,2021-06-08,"2307 WALTER DR, ANN ARBOR, MI 48103",3,1,0,1024,0.165,42.28828852561,-83.77769827979
535000,2021-06-08,"2055 MERSHON DR, Ann Arbor, MI 48103",4,1,1,1847,0.302,42.255759653021,-83.766394217094
NA,2021-06-08,"2041 PAULINE CT, Ann Arbor, MI 48103",2,2,0,1408,NA,42.266688418041,-83.775787866051
NA,2021-06-08,"200 KENWOOD AV, Ann Arbor, MI 48103",5,3,0,2120,0.126,42.280943843964,-83.766728249009
230000,2021-06-08,"555 E WILLIAM ST 9J, Ann Arbor, MI 48104",1,1,0,596,NA,42.27791325969,-83.742537269955
268800,2021-06-08,"2954 SIGNATURE BLV, Ann Arbor, MI 48103",2,2,0,1412,NA,42.242416817727,-83.753354653636
925000,2021-06-08,"414 N MAIN ST 14, Ann Arbor, MI 48104",2,3,0,1737,NA,42.284192611099,-83.748291258872
560100,2021-06-08,"1430 SUNSET RD, ANN ARBOR, MI 48103",4,1,1,2288,0.533,42.297526209326,-83.764928120257
NA,2021-06-07,"1514 MORTON AV, Ann Arbor, MI 48104",4,2,0,1993,0.152,42.262550329365,-83.729300052341
285000,2021-06-07,"474 LIBERTY POINTE DR, ANN ARBOR, MI 48103",2,2,1,1450,NA,42.275441598139,-83.785473097197
100,2021-06-07,"410 N FIRST ST 208, Ann Arbor, MI 48103",0,1,0,943,NA,42.28405433139,-83.750717313518
100,2021-06-07,"410 N FIRST ST 208, Ann Arbor, MI 48103",0,1,0,943,NA,42.28405433139,-83.750717313518
328050,2021-06-07,"419 CLOVERDALE RD, ANN ARBOR, MI 48105",3,1,0,988,0.198,42.305814546413,-83.738407509826
486500,2021-06-07,"112 W MADISON ST, Ann Arbor, MI 48103",3,2,1,1128,0.056,42.274138166294,-83.749170205849
620000,2021-06-07,"2671 WASHTENAW AV, Ann Arbor, MI 48104",2,2,0,1442,0.762,42.258886828524,-83.707626700369
1246950,2021-06-07,"218 W KINGSLEY ST 401, Ann Arbor, MI 48103",4,3,0,2641,NA,42.285022927521,-83.749820509525
325000,2021-06-07,"348 LARKSPUR ST, ANN ARBOR, MI 48105",3,1,1,988,0.178,42.307566302958,-83.739713792952
438000,2021-06-07,"1929 CAMELOT RD, Ann Arbor, MI 48104",4,1,1,1804,0.185,42.253860111822,-83.719567606393
445000,2021-06-06,"452 SPRING ST, Ann Arbor, MI 48103",3,1,1,1050,0.127,42.285425968271,-83.752336445254
251000,2021-06-05,"1012 PINE TREE DR, ANN ARBOR, MI 48103",3,1,0,942,0.22,42.29106242738,-83.766925429293
1,2021-06-05,"2142 PAULINE BLV 101, Ann Arbor, MI 48103",2,2,0,1173,NA,42.266711405426,-83.7766518679
10,2021-06-04,"617 W MADISON ST, Ann Arbor, MI 48103",3,1,0,1248,0.182,42.273914191499,-83.755426279228
NA,2021-06-04,"2918 W WHITTIER CT, Ann Arbor, MI 48104",2,1,0,820,NA,42.245341771093,-83.729370913166
NA,2021-06-04,"617 W MADISON ST, Ann Arbor, MI 48103",3,1,0,1248,0.182,42.273914191499,-83.755426279228
1,2021-06-04,"1000 POMONA RD, ANN ARBOR, MI 48103",3,2,0,1794,0.343,42.290909132077,-83.762797925634
NA,2021-06-04,"2872 HARDWICK RD, Ann Arbor, MI 48105",0,2,1,1866,NA,42.315931927473,-83.708156881704
720000,2021-06-04,"1888 UPLAND DR, ANN ARBOR, MI 48105",5,1,0,2536,0.206,42.300271006167,-83.720460533991
NA,2021-06-04,"2922 SIGNATURE BLV, Ann Arbor, MI 48103",2,2,0,1400,NA,42.243028535112,-83.753385874834
868650,2021-06-04,"1376 WOLVERHAMPTON LN, ANN ARBOR, MI 48105",4,2,1,3313,0.619,42.290977684116,-83.697865267541
510000,2021-06-04,"504 EIGHTH ST, Ann Arbor, MI 48103",3,2,0,1682,0.139,42.276918647923,-83.75954065143
482500,2021-06-04,"2872 HARDWICK RD, Ann Arbor, MI 48105",0,2,1,1866,NA,42.315931927473,-83.708156881704
276000,2021-06-04,"2725 BRANDYWINE DR, Ann Arbor, MI 48104",2,1,1,1728,0.186,42.248370986081,-83.689026318024
NA,2021-06-04,"2500 BROCKMAN BLV, Ann Arbor, MI 48104",3,1,1,1454,0.26,42.261018575743,-83.720367804417
1,2021-06-04,"1888 UPLAND DR, ANN ARBOR, MI 48105",5,1,0,2536,0.206,42.300271006167,-83.720460533991
475000,2021-06-04,"2704 COLONY RD, Ann Arbor, MI 48104",5,2,1,2275,0.247,42.249966840729,-83.714331346519
246000,2021-06-04,"2751 CANTERBURY RD, Ann Arbor, MI 48104",3,1,0,990,0.277,42.251646790263,-83.705171788089
375000,2021-06-04,"2587 W TOWNE ST, ANN ARBOR, MI 48103",0,3,1,1521,NA,42.275005362212,-83.780894310891
NA,2021-06-03,"2005 YEOMAN CT, Ann Arbor, MI 48103",0,1,1,1664,0.321,42.256074023107,-83.77115885979
NA,2021-06-03,"915 BROOKS ST, ANN ARBOR, MI 48103",3,3,1,1749,0.541,42.289955032365,-83.758295826831
NA,2021-06-03,"1000 POMONA RD, ANN ARBOR, MI 48103",3,2,0,1794,0.343,42.290909132077,-83.762797925634
1,2021-06-03,"3719 MIDDLETON DR, ANN ARBOR, MI 48105",4,2,1,2196,0.172,42.295994190385,-83.687843615668
397000,2021-06-03,"1181 FREESIA CT, ANN ARBOR, MI 48105",2,2,0,1915,NA,42.288420682855,-83.734700121835
NA,2021-06-03,"690 ALLISON DR, ANN ARBOR, MI 48103",3,2,0,1010,0.131,42.288817880572,-83.783185913757
NA,2021-06-03,"2375 HILL ST, ANN ARBOR, MI 48104",2,2,1,3108,0.44,42.274049476,-83.71777503122
505000,2021-06-03,"2764 ASHCOMBE DR, ANN ARBOR, MI 48105",3,2,1,1796,NA,42.316837689237,-83.711432358375
550000,2021-06-03,"223 E ANN ST 9, Ann Arbor, MI 48104",2,2,1,1088,NA,42.282372807977,-83.746861389105
292500,2021-06-03,"2061 PAULINE CT, Ann Arbor, MI 48103",2,3,0,1652,NA,42.266722938888,-83.775851831131
840000,2021-06-03,"3625 FOX HUNT DR, ANN ARBOR, MI 48105",3,3,1,2988,0.573,42.285288306054,-83.688983407538
195000,2021-06-03,"3005 FERNWOOD AV 104, Ann Arbor, MI 48108",0,2,0,970,NA,42.244402622958,-83.693744617288
1,2021-06-03,"2144 GEORGETOWN BLVD, ANN ARBOR, MI 48105",3,1,1,1772,0.191,42.306125533774,-83.699331184358
1,2021-06-03,"2144 GEORGETOWN BLVD, ANN ARBOR, MI 48105",3,1,1,1772,0.191,42.306125533774,-83.699331184358
495000,2021-06-03,"2514 BANYAN CT, ANN ARBOR, MI 48103",3,2,1,2062,0.14,42.2608074128,-83.779986062793
1,2021-06-02,"203 E DAVIS AV, Ann Arbor, MI 48104",6,1,1,768,0.112,42.270387129282,-83.748554289889
NA,2021-06-02,"2511 SHADOWOOD DR, Ann Arbor, MI 48108",4,1,1,1167,0.191,42.233410036115,-83.71175456912
NA,2021-06-02,"1229 ISLAND DR #204, ANN ARBOR, MI 48105",2,1,0,868,NA,42.291088185704,-83.731971212854
362000,2021-06-02,"2502 W LIBERTY ST, ANN ARBOR, MI 48103",0,2,1,1886,NA,42.273804372397,-83.778750109351
380000,2021-06-02,"1919 DEXTER AV, Ann Arbor, MI 48103",3,2,0,1144,0.149,42.283263096217,-83.77194611998
1,2021-06-02,"3175 PLYMOUTH RD, ANN ARBOR, MI 48105",3,2,1,2036,0.212,42.303888819121,-83.697210972312
275000,2021-06-02,"207 S SEVENTH ST, Ann Arbor, MI 48103",3,2,0,1312,0.05,NA,NA
425000,2021-06-02,"4 WESTBURY CT, ANN ARBOR, MI 48105",3,2,0,1616,NA,42.31378424012,-83.706573533495
475000,2021-06-02,"2878 HARDWICK RD, ANN ARBOR, MI 48105",3,2,1,1866,NA,42.315882738785,-83.708156158345
NA,2021-06-02,"214 CREST AV, Ann Arbor, MI 48103",3,1,0,1380,0.177,42.280589908592,-83.76328229364
221000,2021-06-02,"3036 FOREST CREEK CT, Ann Arbor, MI 48108",0,1,1,968,NA,42.239700537186,-83.718609313066
730000,2021-06-02,"2275 HICKORY POINT DR, ANN ARBOR, MI 48105",4,3,1,3588,0.316,42.319909957509,-83.725338600815
340000,2021-06-01,"2424 N CIRCLE DR, ANN ARBOR, MI 48103",3,1,0,1317,0.183,42.293659164434,-83.780128825473
1300000,2021-06-01,"718 DANIEL ST, ANN ARBOR, MI 48103",4,3,0,2701,0.663,42.287983884554,-83.750780515953
1,2021-06-01,"3480 CREEK DR, Ann Arbor, MI 48108",0,1,0,1076,0.165,42.238468933234,-83.697532340966
6e+05,2021-06-01,"1401 BEECHWOOD DR, ANN ARBOR, MI 48103",3,1,1,1724,0.32,42.29602161593,-83.755392976479
315000,2021-06-01,"3220 MONUMENT DR, Ann Arbor, MI 48108",3,1,1,1936,0.125,42.237093253579,-83.688681054817
265000,2021-06-01,"2924 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,0,906,NA,42.319853774762,-83.702858978068
557500,2021-06-01,"1455 HARPST ST, Ann Arbor, MI 48104",3,2,0,1560,0.161,42.256616982701,-83.728089328762
705000,2021-06-01,"905 AVON RD, Ann Arbor, MI 48104",4,2,0,2252,0.627,42.271410982187,-83.718069322141
560000,2021-06-01,"508 SIXTH ST, Ann Arbor, MI 48103",2,1,1,1352,0.173,42.275737345746,-83.757305132707
498000,2021-06-01,"2785 ASHCOMBE DR, ANN ARBOR, MI 48105",3,2,1,1778,NA,42.316725148713,-83.711298452376
282500,2021-06-01,"2958 SIGNATURE BLV, Ann Arbor, MI 48103",2,2,0,1135,NA,42.242339215051,-83.753354997018
1,2021-06-01,"1148 VESPER RD, ANN ARBOR, MI 48103",4,1,1,2784,0.445,42.294266747351,-83.761825576406
NA,2021-06-01,"2706 MAITLAND DR, ANN ARBOR, MI 48105",3,2,1,1853,NA,42.316686392844,-83.706679794618
NA,2021-06-01,"2706 MAITLAND DR, ANN ARBOR, MI 48105",3,2,1,1853,NA,42.316686392844,-83.706679794618
370000,2021-06-01,"409 FOUNTAIN ST, Ann Arbor, MI 48103",2,1,0,748,0.059,42.284501714948,-83.754010097684
1250000,2021-06-01,"625 GREEN RD, ANN ARBOR, MI 48105",5,3,2,4955,0.508,42.286545149208,-83.692360816343
305000,2021-06-01,"1573 FRANKLIN ST, ANN ARBOR, MI 48103",3,2,0,1460,0.466,42.295322150194,-83.778934776431
NA,2021-05-28,"1408 GRANGER AV, Ann Arbor, MI 48104",5,2,0,1691,0.153,42.264391224554,-83.73111637092
NA,2021-05-28,"713 MINER ST, ANN ARBOR, MI 48103",2,1,0,1220,0.166,42.287562132268,-83.755763002929
100,2021-05-28,"1416 GRANGER AV, Ann Arbor, MI 48104",3,2,1,2313,0.305,42.264395207076,-83.730998222611
100,2021-05-28,"1416 GRANGER AV, Ann Arbor, MI 48104",3,2,1,2313,0.305,42.264395207076,-83.730998222611
186000,2021-05-28,"300 BRIARCREST DR 145, Ann Arbor, MI 48104",0,2,0,983,NA,42.246683068645,-83.746316763721
550000,2021-05-28,"1358 ARLINGTON BLV, Ann Arbor, MI 48104",0,2,0,2480,0.473,42.26554184694,-83.707080525429
NA,2021-05-28,"430 THIRD ST, Ann Arbor, MI 48103",4,2,0,2197,0.222,42.277360407328,-83.753639013805
550000,2021-05-28,"2728 S SPURWAY DR, ANN ARBOR, MI 48105",3,2,1,1782,NA,42.315429287383,-83.709358288082
NA,2021-05-28,"2907 PHILADELPHIA, ANN ARBOR, MI 48103",4,2,1,2099,0.124,42.274538268398,-83.786340052133
423000,2021-05-28,"2249 INDEPENDENCE BLV, Ann Arbor, MI 48104",3,1,1,1862,0.157,42.253994421823,-83.713103017144
505000,2021-05-28,"2801 WASHTENAW AV, Ann Arbor, MI 48104",3,2,1,2096,0.848,42.258570199509,-83.705106646218
389900,2021-05-28,"1164 SUNSET RD, ANN ARBOR, MI 48103",2,1,1,1708,0.398,42.297559182407,-83.761917313792
